user_id,install_date,event_date,country,device,ab_group,acquisition_channel,session_length,revenue
508,2026-01-28,2026-01-29,DE,Android,A,Ads,54,5
508,2026-01-28,2026-01-30,DE,Android,A,Ads,52,0
508,2026-01-28,2026-01-31,DE,Android,A,Ads,14,0
509,2026-01-26,2026-01-30,IN,Android,A,Ads,58,0
511,2026-01-25,2026-01-25,DE,iOS,A,Referral,59,15
511,2026-01-25,2026-01-28,DE,iOS,A,Referral,47,0
511,2026-01-25,2026-01-29,DE,iOS,A,Referral,51,10
511,2026-01-25,2026-01-30,DE,iOS,A,Referral,47,10
511,2026-01-25,2026-01-31,DE,iOS,A,Referral,14,15
512,2026-01-04,2026-01-04,FI,iOS,A,Ads,14,2
512,2026-01-04,2026-01-05,FI,iOS,A,Ads,54,5
512,2026-01-04,2026-01-06,FI,iOS,A,Ads,30,0
513,2026-01-13,2026-01-13,DE,Android,A,Ads,37,0
513,2026-01-13,2026-01-14,DE,Android,A,Ads,14,5
514,2026-01-20,2026-01-20,US,Android,A,Referral,24,10
514,2026-01-20,2026-01-22,US,Android,A,Referral,16,0
514,2026-01-20,2026-01-23,US,Android,A,Referral,30,15
515,2026-01-01,2026-01-01,DE,Android,B,Ads,49,0
515,2026-01-01,2026-01-02,DE,Android,B,Ads,30,0
516,2026-01-08,2026-01-08,US,Android,B,Ads,25,0
516,2026-01-08,2026-01-09,US,Android,B,Ads,36,5
517,2026-01-14,2026-01-14,DE,Android,B,Ads,39,0
517,2026-01-14,2026-01-15,DE,Android,B,Ads,28,0
517,2026-01-14,2026-01-17,DE,Android,B,Ads,9,0
518,2026-01-16,2026-01-17,IN,Android,B,Ads,39,2
519,2026-01-14,2026-01-14,US,iOS,B,Ads,30,0
520,2026-01-12,2026-01-12,DE,iOS,B,Organic,16,10
520,2026-01-12,2026-01-13,DE,iOS,B,Organic,23,5
520,2026-01-12,2026-01-14,DE,iOS,B,Organic,16,10
520,2026-01-12,2026-01-15,DE,iOS,B,Organic,45,5
520,2026-01-12,2026-01-16,DE,iOS,B,Organic,18,5
520,2026-01-12,2026-01-17,DE,iOS,B,Organic,14,0
520,2026-01-12,2026-01-18,DE,iOS,B,Organic,52,0
520,2026-01-12,2026-01-19,DE,iOS,B,Organic,35,0
521,2026-01-19,2026-01-20,IN,Android,B,Ads,28,0
521,2026-01-19,2026-01-21,IN,Android,B,Ads,23,0
521,2026-01-19,2026-01-23,IN,Android,B,Ads,46,5
522,2026-01-23,2026-01-23,US,iOS,B,Ads,16,0
522,2026-01-23,2026-01-26,US,iOS,B,Ads,45,5
522,2026-01-23,2026-01-28,US,iOS,B,Ads,26,5
522,2026-01-23,2026-01-29,US,iOS,B,Ads,48,0
522,2026-01-23,2026-01-30,US,iOS,B,Ads,35,0
523,2026-01-15,2026-01-15,IN,Android,B,Referral,22,5
523,2026-01-15,2026-01-16,IN,Android,B,Referral,22,10
523,2026-01-15,2026-01-17,IN,Android,B,Referral,27,10
524,2026-01-28,2026-01-28,FI,iOS,B,Organic,48,5
524,2026-01-28,2026-01-29,FI,iOS,B,Organic,43,0
524,2026-01-28,2026-01-31,FI,iOS,B,Organic,50,0
524,2026-01-28,2026-02-01,FI,iOS,B,Organic,23,0
524,2026-01-28,2026-02-02,FI,iOS,B,Organic,48,0
525,2026-01-02,2026-01-02,FI,Android,A,Organic,10,0
525,2026-01-02,2026-01-04,FI,Android,A,Organic,54,0
525,2026-01-02,2026-01-05,FI,Android,A,Organic,12,10
525,2026-01-02,2026-01-06,FI,Android,A,Organic,54,0
526,2026-01-02,2026-01-02,US,Android,B,Organic,37,5
526,2026-01-02,2026-01-03,US,Android,B,Organic,10,10
526,2026-01-02,2026-01-05,US,Android,B,Organic,57,0
526,2026-01-02,2026-01-08,US,Android,B,Organic,21,10
527,2026-01-23,2026-01-23,DE,iOS,A,Ads,45,5
528,2026-01-22,2026-01-27,US,iOS,A,Organic,55,0
529,2026-01-19,2026-01-21,IN,Android,A,Organic,54,0
529,2026-01-19,2026-01-22,IN,Android,A,Organic,15,5
530,2026-01-25,2026-01-28,DE,Android,A,Ads,55,2
531,2026-01-26,2026-01-26,FI,iOS,B,Influencer,50,3
531,2026-01-26,2026-01-30,FI,iOS,B,Influencer,52,3
531,2026-01-26,2026-02-01,FI,iOS,B,Influencer,33,8
531,2026-01-26,2026-02-03,FI,iOS,B,Influencer,58,0
532,2026-01-30,2026-02-02,DE,iOS,A,Ads,11,5
532,2026-01-30,2026-02-03,DE,iOS,A,Ads,27,2
534,2026-01-22,2026-01-23,DE,iOS,B,Ads,47,0
534,2026-01-22,2026-01-24,DE,iOS,B,Ads,9,2
534,2026-01-22,2026-01-25,DE,iOS,B,Ads,36,0
535,2026-01-26,2026-01-26,DE,Android,A,Referral,40,15
535,2026-01-26,2026-01-27,DE,Android,A,Referral,9,0
535,2026-01-26,2026-01-28,DE,Android,A,Referral,5,0
535,2026-01-26,2026-01-29,DE,Android,A,Referral,15,0
535,2026-01-26,2026-01-30,DE,Android,A,Referral,44,15
536,2026-01-26,2026-01-26,DE,Android,B,Organic,31,10
536,2026-01-26,2026-01-27,DE,Android,B,Organic,31,0
536,2026-01-26,2026-01-28,DE,Android,B,Organic,32,0
537,2026-01-22,2026-01-22,IN,Android,A,Referral,12,15
539,2026-01-20,2026-01-26,US,iOS,B,Organic,28,0
540,2026-01-10,2026-01-13,US,iOS,B,Organic,18,5
540,2026-01-10,2026-01-15,US,iOS,B,Organic,31,5
540,2026-01-10,2026-01-16,US,iOS,B,Organic,10,5
540,2026-01-10,2026-01-17,US,iOS,B,Organic,22,10
541,2026-01-06,2026-01-06,FI,iOS,A,Referral,44,10
541,2026-01-06,2026-01-08,FI,iOS,A,Referral,37,5
542,2026-01-15,2026-01-15,IN,iOS,B,Organic,13,10
542,2026-01-15,2026-01-19,IN,iOS,B,Organic,41,0
542,2026-01-15,2026-01-20,IN,iOS,B,Organic,16,10
545,2026-01-28,2026-01-29,FI,iOS,A,Ads,5,0
546,2026-01-05,2026-01-09,US,Android,A,Organic,26,10
546,2026-01-05,2026-01-10,US,Android,A,Organic,25,5
548,2026-01-08,2026-01-08,DE,iOS,B,Influencer,52,0
548,2026-01-08,2026-01-11,DE,iOS,B,Influencer,9,0
548,2026-01-08,2026-01-12,DE,iOS,B,Influencer,59,0
548,2026-01-08,2026-01-14,DE,iOS,B,Influencer,46,8
549,2026-01-21,2026-01-21,IN,Android,B,Referral,8,0
549,2026-01-21,2026-01-23,IN,Android,B,Referral,43,10
549,2026-01-21,2026-01-24,IN,Android,B,Referral,53,10
549,2026-01-21,2026-01-26,IN,Android,B,Referral,51,15
549,2026-01-21,2026-01-27,IN,Android,B,Referral,8,0
549,2026-01-21,2026-01-28,IN,Android,B,Referral,16,0
550,2026-01-28,2026-01-29,FI,iOS,B,Influencer,28,3
550,2026-01-28,2026-01-31,FI,iOS,B,Influencer,20,8
550,2026-01-28,2026-02-03,FI,iOS,B,Influencer,52,3
552,2026-01-12,2026-01-14,IN,Android,A,Referral,13,0
553,2026-01-05,2026-01-05,IN,iOS,B,Referral,11,0
553,2026-01-05,2026-01-08,IN,iOS,B,Referral,45,15
554,2026-01-07,2026-01-07,US,iOS,A,Organic,8,5
554,2026-01-07,2026-01-08,US,iOS,A,Organic,7,0
554,2026-01-07,2026-01-09,US,iOS,A,Organic,47,0
554,2026-01-07,2026-01-10,US,iOS,A,Organic,9,0
554,2026-01-07,2026-01-11,US,iOS,A,Organic,30,0
554,2026-01-07,2026-01-14,US,iOS,A,Organic,53,0
554,2026-01-07,2026-01-15,US,iOS,A,Organic,27,0
555,2026-01-04,2026-01-05,FI,iOS,B,Organic,7,5
555,2026-01-04,2026-01-06,FI,iOS,B,Organic,42,10
555,2026-01-04,2026-01-09,FI,iOS,B,Organic,15,0
555,2026-01-04,2026-01-10,FI,iOS,B,Organic,21,0
555,2026-01-04,2026-01-11,FI,iOS,B,Organic,51,0
555,2026-01-04,2026-01-12,FI,iOS,B,Organic,30,5
556,2026-01-06,2026-01-09,FI,Android,A,Ads,14,2
556,2026-01-06,2026-01-11,FI,Android,A,Ads,57,0
557,2026-01-13,2026-01-15,IN,iOS,B,Referral,50,0
557,2026-01-13,2026-01-16,IN,iOS,B,Referral,47,15
557,2026-01-13,2026-01-17,IN,iOS,B,Referral,55,5
557,2026-01-13,2026-01-18,IN,iOS,B,Referral,38,15
557,2026-01-13,2026-01-19,IN,iOS,B,Referral,30,10
557,2026-01-13,2026-01-20,IN,iOS,B,Referral,58,10
558,2026-01-20,2026-01-21,DE,iOS,A,Organic,49,0
558,2026-01-20,2026-01-25,DE,iOS,A,Organic,15,5
559,2026-01-30,2026-01-31,FI,Android,B,Ads,17,0
559,2026-01-30,2026-02-04,FI,Android,B,Ads,16,5
559,2026-01-30,2026-02-05,FI,Android,B,Ads,55,0
559,2026-01-30,2026-02-06,FI,Android,B,Ads,18,0
561,2026-01-03,2026-01-03,IN,Android,A,Influencer,20,0
561,2026-01-03,2026-01-05,IN,Android,A,Influencer,10,3
561,2026-01-03,2026-01-06,IN,Android,A,Influencer,56,3
562,2026-01-23,2026-01-24,IN,Android,A,Referral,33,10
562,2026-01-23,2026-01-26,IN,Android,A,Referral,23,15
562,2026-01-23,2026-01-27,IN,Android,A,Referral,51,15
562,2026-01-23,2026-01-28,IN,Android,A,Referral,7,10
562,2026-01-23,2026-01-29,IN,Android,A,Referral,35,5
562,2026-01-23,2026-01-30,IN,Android,A,Referral,21,15
563,2026-01-08,2026-01-08,US,iOS,A,Influencer,24,0
563,2026-01-08,2026-01-10,US,iOS,A,Influencer,19,0
564,2026-01-20,2026-01-21,FI,Android,A,Organic,26,0
564,2026-01-20,2026-01-22,FI,Android,A,Organic,43,0
564,2026-01-20,2026-01-23,FI,Android,A,Organic,46,10
564,2026-01-20,2026-01-25,FI,Android,A,Organic,32,0
566,2026-01-13,2026-01-13,US,iOS,B,Ads,37,2
566,2026-01-13,2026-01-17,US,iOS,B,Ads,44,5
570,2026-01-30,2026-01-31,FI,iOS,B,Ads,28,0
570,2026-01-30,2026-02-01,FI,iOS,B,Ads,17,0
571,2026-01-19,2026-01-20,US,iOS,B,Organic,24,10
571,2026-01-19,2026-01-21,US,iOS,B,Organic,18,10
571,2026-01-19,2026-01-22,US,iOS,B,Organic,47,10
571,2026-01-19,2026-01-23,US,iOS,B,Organic,51,10
571,2026-01-19,2026-01-24,US,iOS,B,Organic,50,0
571,2026-01-19,2026-01-25,US,iOS,B,Organic,55,10
571,2026-01-19,2026-01-26,US,iOS,B,Organic,56,10
572,2026-01-17,2026-01-17,US,Android,B,Influencer,51,3
572,2026-01-17,2026-01-19,US,Android,B,Influencer,58,0
573,2026-01-24,2026-01-25,DE,iOS,A,Organic,29,0
573,2026-01-24,2026-01-26,DE,iOS,A,Organic,51,0
573,2026-01-24,2026-01-28,DE,iOS,A,Organic,56,0
574,2026-01-19,2026-01-20,US,Android,A,Referral,50,0
574,2026-01-19,2026-01-21,US,Android,A,Referral,25,10
574,2026-01-19,2026-01-22,US,Android,A,Referral,58,5
574,2026-01-19,2026-01-23,US,Android,A,Referral,59,5
575,2026-01-28,2026-01-28,FI,Android,A,Organic,9,0
575,2026-01-28,2026-01-29,FI,Android,A,Organic,18,10
575,2026-01-28,2026-01-30,FI,Android,A,Organic,34,10
575,2026-01-28,2026-01-31,FI,Android,A,Organic,57,0
575,2026-01-28,2026-02-01,FI,Android,A,Organic,51,10
576,2026-01-26,2026-01-28,FI,Android,B,Ads,36,0
576,2026-01-26,2026-01-30,FI,Android,B,Ads,42,0
577,2026-01-23,2026-01-23,DE,Android,A,Ads,51,0
577,2026-01-23,2026-01-24,DE,Android,A,Ads,33,5
577,2026-01-23,2026-01-26,DE,Android,A,Ads,48,0
577,2026-01-23,2026-01-29,DE,Android,A,Ads,18,5
578,2026-01-26,2026-01-26,FI,Android,A,Ads,49,0
578,2026-01-26,2026-01-27,FI,Android,A,Ads,48,0
580,2026-01-26,2026-01-27,FI,Android,A,Organic,52,5
580,2026-01-26,2026-01-28,FI,Android,A,Organic,28,0
580,2026-01-26,2026-01-29,FI,Android,A,Organic,28,10
581,2026-01-21,2026-01-21,FI,iOS,A,Ads,15,5
581,2026-01-21,2026-01-25,FI,iOS,A,Ads,31,0
582,2026-01-30,2026-01-30,US,iOS,B,Ads,17,5
582,2026-01-30,2026-02-02,US,iOS,B,Ads,17,0
582,2026-01-30,2026-02-04,US,iOS,B,Ads,6,2
584,2026-01-09,2026-01-09,FI,Android,B,Influencer,17,3
584,2026-01-09,2026-01-10,FI,Android,B,Influencer,28,8
584,2026-01-09,2026-01-11,FI,Android,B,Influencer,12,3
584,2026-01-09,2026-01-12,FI,Android,B,Influencer,32,0
585,2026-01-12,2026-01-12,DE,iOS,B,Referral,30,15
585,2026-01-12,2026-01-17,DE,iOS,B,Referral,32,0
586,2026-01-21,2026-01-22,US,Android,B,Referral,51,5
587,2026-01-01,2026-01-03,DE,iOS,B,Ads,51,0
587,2026-01-01,2026-01-05,DE,iOS,B,Ads,18,0
588,2026-01-26,2026-01-26,FI,iOS,B,Referral,19,15
588,2026-01-26,2026-01-27,FI,iOS,B,Referral,42,5
588,2026-01-26,2026-01-29,FI,iOS,B,Referral,8,5
588,2026-01-26,2026-02-01,FI,iOS,B,Referral,43,15
588,2026-01-26,2026-02-02,FI,iOS,B,Referral,45,15
588,2026-01-26,2026-02-03,FI,iOS,B,Referral,27,0
589,2026-01-26,2026-01-26,FI,iOS,A,Referral,6,0
589,2026-01-26,2026-01-27,FI,iOS,A,Referral,8,15
589,2026-01-26,2026-01-28,FI,iOS,A,Referral,52,10
589,2026-01-26,2026-01-31,FI,iOS,A,Referral,42,5
589,2026-01-26,2026-02-01,FI,iOS,A,Referral,59,15
590,2026-01-01,2026-01-02,IN,Android,A,Organic,44,0
590,2026-01-01,2026-01-03,IN,Android,A,Organic,29,0
590,2026-01-01,2026-01-05,IN,Android,A,Organic,23,10
590,2026-01-01,2026-01-06,IN,Android,A,Organic,35,5
591,2026-01-15,2026-01-16,US,Android,A,Influencer,18,0
591,2026-01-15,2026-01-18,US,Android,A,Influencer,47,8
591,2026-01-15,2026-01-19,US,Android,A,Influencer,43,0
591,2026-01-15,2026-01-20,US,Android,A,Influencer,42,8
592,2026-01-02,2026-01-03,FI,iOS,B,Ads,12,0
594,2026-01-22,2026-01-24,US,iOS,A,Influencer,59,3
594,2026-01-22,2026-01-27,US,iOS,A,Influencer,24,0
594,2026-01-22,2026-01-28,US,iOS,A,Influencer,33,3
594,2026-01-22,2026-01-29,US,iOS,A,Influencer,11,0
594,2026-01-22,2026-01-30,US,iOS,A,Influencer,8,0
595,2026-01-16,2026-01-19,FI,iOS,B,Ads,35,0
595,2026-01-16,2026-01-21,FI,iOS,B,Ads,29,0
596,2026-01-25,2026-01-25,FI,iOS,B,Organic,59,10
597,2026-01-08,2026-01-08,US,Android,B,Influencer,27,0
597,2026-01-08,2026-01-11,US,Android,B,Influencer,33,8
597,2026-01-08,2026-01-12,US,Android,B,Influencer,48,8
598,2026-01-13,2026-01-13,US,iOS,B,Ads,49,0
598,2026-01-13,2026-01-18,US,iOS,B,Ads,35,0
599,2026-01-21,2026-01-21,US,Android,A,Organic,39,0
600,2026-01-01,2026-01-01,FI,iOS,B,Influencer,20,3
600,2026-01-01,2026-01-02,FI,iOS,B,Influencer,25,0
600,2026-01-01,2026-01-04,FI,iOS,B,Influencer,36,0
601,2026-01-16,2026-01-16,FI,Android,B,Organic,53,0
602,2026-01-29,2026-01-29,IN,Android,A,Ads,53,0
602,2026-01-29,2026-02-02,IN,Android,A,Ads,18,0
602,2026-01-29,2026-02-03,IN,Android,A,Ads,37,0
603,2026-01-07,2026-01-07,DE,Android,A,Organic,37,0
603,2026-01-07,2026-01-08,DE,Android,A,Organic,27,0
603,2026-01-07,2026-01-09,DE,Android,A,Organic,55,10
603,2026-01-07,2026-01-10,DE,Android,A,Organic,24,5
603,2026-01-07,2026-01-11,DE,Android,A,Organic,38,10
604,2026-01-05,2026-01-05,US,Android,B,Ads,11,0
604,2026-01-05,2026-01-06,US,Android,B,Ads,30,0
604,2026-01-05,2026-01-10,US,Android,B,Ads,21,5
605,2026-01-22,2026-01-22,FI,Android,A,Organic,12,0
607,2026-01-23,2026-01-24,US,iOS,B,Organic,47,0
608,2026-01-03,2026-01-03,DE,Android,A,Organic,59,5
608,2026-01-03,2026-01-06,DE,Android,A,Organic,50,5
609,2026-01-12,2026-01-13,US,iOS,A,Referral,20,15
609,2026-01-12,2026-01-14,US,iOS,A,Referral,6,5
609,2026-01-12,2026-01-15,US,iOS,A,Referral,51,10
609,2026-01-12,2026-01-16,US,iOS,A,Referral,38,0
609,2026-01-12,2026-01-18,US,iOS,A,Referral,26,10
609,2026-01-12,2026-01-19,US,iOS,A,Referral,11,5
610,2026-01-26,2026-01-26,DE,Android,B,Organic,37,0
610,2026-01-26,2026-01-31,DE,Android,B,Organic,49,0
611,2026-01-16,2026-01-17,FI,Android,B,Organic,25,10
611,2026-01-16,2026-01-18,FI,Android,B,Organic,22,0
611,2026-01-16,2026-01-19,FI,Android,B,Organic,28,10
611,2026-01-16,2026-01-20,FI,Android,B,Organic,29,10
611,2026-01-16,2026-01-21,FI,Android,B,Organic,27,0
612,2026-01-19,2026-01-20,DE,iOS,B,Organic,35,5
612,2026-01-19,2026-01-21,DE,iOS,B,Organic,27,0
612,2026-01-19,2026-01-22,DE,iOS,B,Organic,28,0
614,2026-01-22,2026-01-24,FI,iOS,B,Organic,43,5
614,2026-01-22,2026-01-25,FI,iOS,B,Organic,5,5
614,2026-01-22,2026-01-26,FI,iOS,B,Organic,48,5
614,2026-01-22,2026-01-28,FI,iOS,B,Organic,51,0
614,2026-01-22,2026-01-29,FI,iOS,B,Organic,34,0
616,2026-01-29,2026-01-30,US,iOS,B,Influencer,8,0
616,2026-01-29,2026-02-02,US,iOS,B,Influencer,32,0
616,2026-01-29,2026-02-04,US,iOS,B,Influencer,52,0
616,2026-01-29,2026-02-05,US,iOS,B,Influencer,44,8
617,2026-01-14,2026-01-14,US,iOS,B,Ads,25,0
617,2026-01-14,2026-01-17,US,iOS,B,Ads,6,0
618,2026-01-28,2026-01-28,US,Android,B,Organic,37,10
618,2026-01-28,2026-01-29,US,Android,B,Organic,15,0
619,2026-01-05,2026-01-05,DE,Android,A,Organic,41,0
619,2026-01-05,2026-01-09,DE,Android,A,Organic,39,0
620,2026-01-15,2026-01-15,FI,iOS,B,Organic,12,0
621,2026-01-17,2026-01-17,US,Android,B,Ads,50,5
621,2026-01-17,2026-01-18,US,Android,B,Ads,47,0
621,2026-01-17,2026-01-19,US,Android,B,Ads,7,5
621,2026-01-17,2026-01-20,US,Android,B,Ads,55,5
621,2026-01-17,2026-01-21,US,Android,B,Ads,5,0
622,2026-01-30,2026-01-30,US,Android,B,Organic,21,10
622,2026-01-30,2026-02-03,US,Android,B,Organic,17,0
622,2026-01-30,2026-02-06,US,Android,B,Organic,56,0
623,2026-01-14,2026-01-14,FI,iOS,B,Organic,16,0
623,2026-01-14,2026-01-17,FI,iOS,B,Organic,35,5
623,2026-01-14,2026-01-18,FI,iOS,B,Organic,18,10
623,2026-01-14,2026-01-19,FI,iOS,B,Organic,7,0
624,2026-01-30,2026-01-30,US,Android,A,Referral,7,5
624,2026-01-30,2026-02-01,US,Android,A,Referral,58,0
624,2026-01-30,2026-02-02,US,Android,A,Referral,37,0
624,2026-01-30,2026-02-03,US,Android,A,Referral,55,15
625,2026-01-20,2026-01-23,IN,iOS,A,Ads,46,0
625,2026-01-20,2026-01-25,IN,iOS,A,Ads,40,0
626,2026-01-05,2026-01-05,FI,iOS,A,Organic,15,0
626,2026-01-05,2026-01-06,FI,iOS,A,Organic,31,0
626,2026-01-05,2026-01-07,FI,iOS,A,Organic,7,5
627,2026-01-12,2026-01-13,FI,Android,B,Organic,46,10
627,2026-01-12,2026-01-14,FI,Android,B,Organic,10,10
627,2026-01-12,2026-01-15,FI,Android,B,Organic,31,0
629,2026-01-26,2026-01-26,IN,Android,A,Organic,50,0
629,2026-01-26,2026-01-27,IN,Android,A,Organic,50,0
629,2026-01-26,2026-01-28,IN,Android,A,Organic,29,5
629,2026-01-26,2026-01-29,IN,Android,A,Organic,27,5
629,2026-01-26,2026-01-31,IN,Android,A,Organic,34,5
630,2026-01-26,2026-01-26,FI,iOS,A,Organic,31,0
630,2026-01-26,2026-01-27,FI,iOS,A,Organic,56,5
630,2026-01-26,2026-01-29,FI,iOS,A,Organic,14,5
631,2026-01-16,2026-01-17,IN,iOS,A,Ads,15,5
631,2026-01-16,2026-01-19,IN,iOS,A,Ads,54,0
631,2026-01-16,2026-01-22,IN,iOS,A,Ads,18,5
632,2026-01-21,2026-01-21,FI,Android,B,Ads,21,2
632,2026-01-21,2026-01-22,FI,Android,B,Ads,33,2
635,2026-01-01,2026-01-05,DE,Android,A,Organic,40,0
635,2026-01-01,2026-01-06,DE,Android,A,Organic,31,5
636,2026-01-30,2026-01-30,US,iOS,A,Organic,36,10
636,2026-01-30,2026-01-31,US,iOS,A,Organic,16,0
636,2026-01-30,2026-02-01,US,iOS,A,Organic,47,10
636,2026-01-30,2026-02-02,US,iOS,A,Organic,42,10
636,2026-01-30,2026-02-04,US,iOS,A,Organic,56,10
636,2026-01-30,2026-02-05,US,iOS,A,Organic,21,10
637,2026-01-30,2026-01-30,IN,Android,B,Ads,26,0
637,2026-01-30,2026-02-02,IN,Android,B,Ads,20,0
638,2026-01-05,2026-01-05,DE,iOS,B,Influencer,42,8
638,2026-01-05,2026-01-06,DE,iOS,B,Influencer,51,8
638,2026-01-05,2026-01-08,DE,iOS,B,Influencer,41,0
638,2026-01-05,2026-01-10,DE,iOS,B,Influencer,10,0
639,2026-01-23,2026-01-26,FI,iOS,B,Ads,52,0
640,2026-01-26,2026-01-27,US,Android,A,Referral,58,15
640,2026-01-26,2026-01-28,US,Android,A,Referral,15,5
640,2026-01-26,2026-01-29,US,Android,A,Referral,59,0
641,2026-01-10,2026-01-12,US,Android,A,Organic,12,0
641,2026-01-10,2026-01-14,US,Android,A,Organic,23,0
642,2026-01-22,2026-01-23,DE,Android,B,Ads,23,0
643,2026-01-05,2026-01-05,IN,iOS,A,Ads,51,5
643,2026-01-05,2026-01-11,IN,iOS,A,Ads,53,0
644,2026-01-04,2026-01-04,DE,Android,B,Organic,5,5
644,2026-01-04,2026-01-05,DE,Android,B,Organic,56,5
644,2026-01-04,2026-01-07,DE,Android,B,Organic,14,0
644,2026-01-04,2026-01-08,DE,Android,B,Organic,57,0
644,2026-01-04,2026-01-10,DE,Android,B,Organic,31,10
644,2026-01-04,2026-01-11,DE,Android,B,Organic,31,0
644,2026-01-04,2026-01-12,DE,Android,B,Organic,28,5
645,2026-01-02,2026-01-03,IN,Android,A,Ads,32,0
645,2026-01-02,2026-01-04,IN,Android,A,Ads,53,0
646,2026-01-20,2026-01-20,IN,iOS,A,Influencer,27,0
646,2026-01-20,2026-01-21,IN,iOS,A,Influencer,58,0
646,2026-01-20,2026-01-22,IN,iOS,A,Influencer,53,0
646,2026-01-20,2026-01-23,IN,iOS,A,Influencer,52,0
647,2026-01-10,2026-01-10,US,Android,A,Organic,42,0
647,2026-01-10,2026-01-11,US,Android,A,Organic,9,10
648,2026-01-26,2026-01-27,DE,iOS,A,Influencer,17,0
648,2026-01-26,2026-01-28,DE,iOS,A,Influencer,25,8
648,2026-01-26,2026-01-30,DE,iOS,A,Influencer,9,0
648,2026-01-26,2026-02-01,DE,iOS,A,Influencer,15,0
649,2026-01-19,2026-01-19,DE,Android,B,Ads,26,5
650,2026-01-26,2026-01-26,IN,iOS,A,Referral,58,5
650,2026-01-26,2026-01-28,IN,iOS,A,Referral,38,10
650,2026-01-26,2026-01-29,IN,iOS,A,Referral,27,5
651,2026-01-01,2026-01-01,DE,Android,B,Organic,48,0
651,2026-01-01,2026-01-02,DE,Android,B,Organic,54,0
651,2026-01-01,2026-01-03,DE,Android,B,Organic,40,10
652,2026-01-24,2026-01-24,FI,Android,B,Referral,14,0
652,2026-01-24,2026-01-26,FI,Android,B,Referral,37,10
652,2026-01-24,2026-01-27,FI,Android,B,Referral,30,0
652,2026-01-24,2026-01-28,FI,Android,B,Referral,8,15
652,2026-01-24,2026-01-29,FI,Android,B,Referral,53,0
653,2026-01-05,2026-01-06,FI,iOS,B,Ads,49,5
654,2026-01-13,2026-01-13,DE,iOS,A,Organic,42,5
655,2026-01-04,2026-01-06,DE,Android,B,Organic,49,0
655,2026-01-04,2026-01-07,DE,Android,B,Organic,28,10
656,2026-01-16,2026-01-16,IN,iOS,B,Referral,51,0
656,2026-01-16,2026-01-17,IN,iOS,B,Referral,56,15
656,2026-01-16,2026-01-18,IN,iOS,B,Referral,40,10
657,2026-01-24,2026-01-24,FI,iOS,B,Ads,9,5
657,2026-01-24,2026-01-25,FI,iOS,B,Ads,9,0
658,2026-01-16,2026-01-16,FI,iOS,A,Referral,44,0
658,2026-01-16,2026-01-17,FI,iOS,A,Referral,58,15
658,2026-01-16,2026-01-19,FI,iOS,A,Referral,50,5
658,2026-01-16,2026-01-20,FI,iOS,A,Referral,18,5
658,2026-01-16,2026-01-21,FI,iOS,A,Referral,7,0
658,2026-01-16,2026-01-22,FI,iOS,A,Referral,47,0
660,2026-01-02,2026-01-02,IN,Android,B,Referral,52,5
660,2026-01-02,2026-01-03,IN,Android,B,Referral,56,5
660,2026-01-02,2026-01-04,IN,Android,B,Referral,51,10
661,2026-01-17,2026-01-17,US,Android,A,Referral,32,0
661,2026-01-17,2026-01-19,US,Android,A,Referral,41,0
661,2026-01-17,2026-01-21,US,Android,A,Referral,56,0
661,2026-01-17,2026-01-22,US,Android,A,Referral,15,15
662,2026-01-28,2026-01-28,FI,iOS,B,Referral,13,5
663,2026-01-27,2026-01-27,IN,iOS,B,Organic,7,0
663,2026-01-27,2026-01-28,IN,iOS,B,Organic,36,5
663,2026-01-27,2026-01-29,IN,iOS,B,Organic,48,0
663,2026-01-27,2026-01-30,IN,iOS,B,Organic,9,5
663,2026-01-27,2026-01-31,IN,iOS,B,Organic,30,0
663,2026-01-27,2026-02-02,IN,iOS,B,Organic,5,5
663,2026-01-27,2026-02-03,IN,iOS,B,Organic,54,0
664,2026-01-20,2026-01-21,DE,iOS,A,Organic,34,0
665,2026-01-24,2026-01-25,IN,iOS,B,Influencer,34,0
665,2026-01-24,2026-01-27,IN,iOS,B,Influencer,30,0
665,2026-01-24,2026-01-29,IN,iOS,B,Influencer,19,0
665,2026-01-24,2026-01-31,IN,iOS,B,Influencer,5,3
666,2026-01-12,2026-01-12,DE,Android,A,Ads,22,0
666,2026-01-12,2026-01-13,DE,Android,A,Ads,39,0
666,2026-01-12,2026-01-16,DE,Android,A,Ads,47,5
666,2026-01-12,2026-01-17,DE,Android,A,Ads,58,2
667,2026-01-18,2026-01-18,DE,Android,A,Organic,8,0
667,2026-01-18,2026-01-21,DE,Android,A,Organic,10,10
667,2026-01-18,2026-01-24,DE,Android,A,Organic,34,0
667,2026-01-18,2026-01-25,DE,Android,A,Organic,14,10
668,2026-01-03,2026-01-03,IN,iOS,B,Organic,28,0
668,2026-01-03,2026-01-04,IN,iOS,B,Organic,43,0
668,2026-01-03,2026-01-05,IN,iOS,B,Organic,19,0
668,2026-01-03,2026-01-06,IN,iOS,B,Organic,56,0
668,2026-01-03,2026-01-07,IN,iOS,B,Organic,12,0
668,2026-01-03,2026-01-08,IN,iOS,B,Organic,57,10
668,2026-01-03,2026-01-09,IN,iOS,B,Organic,31,0
669,2026-01-28,2026-01-28,DE,iOS,A,Referral,28,10
669,2026-01-28,2026-01-29,DE,iOS,A,Referral,34,10
669,2026-01-28,2026-01-30,DE,iOS,A,Referral,17,0
